Pesticide Code,Commodity Code,EPA Tolerance Value,pp_,Note,Comment
001,AP,0.03,M,AL,Action Level
001,BB,0.05,M,AL,Action Level
001,BN,0.02,M,AL,Action Level
001,BR,0.03,M,AL,Action Level
001,BZ,0.05,M,AL,Action Level
001,CB,0.02,M,AL,Action Level
001,CE,0.03,M,AL,Action Level
001,CH,0.3,M,AL,Action Level
001,CR,0.1,M,AL,Action Level
001,CS,0.02,M,AL,Action Level
001,CZ,0.3,M,AL,Action Level
001,DF,NT,M,,
001,FS,0.3,M,AL,Action Level
001,GB,0.05,M,AL,Action Level
001,GC,0.05,M,AL,Action Level
001,GJ,0.05,M,AL,Action Level
001,GZ,0.05,M,AL,Action Level
001,NE,0.02,M,AL,Action Level
001,OA,0.02,M,AL,Action Level
001,PC,0.02,M,AL,Action Level
001,RI,0.02,M,AL,Action Level
001,SS,0.1,M,AL,Action Level
001,ST,0.05,M,AL,Action Level
001,TO,0.05,M,AL,Action Level
001,WM,0.1,M,AL,Action Level
001,YF,0.05,M,AL,Action Level
002,BB,EX,M,,Exempt from Tolerance Requirem
002,BN,EX,M,,Exempt from Tolerance Requirem
002,BR,EX,M,,Exempt from Tolerance Requirem
002,BZ,EX,M,,Exempt from Tolerance Requirem
002,CB,EX,M,,Exempt from Tolerance Requirem
002,CE,EX,M,,Exempt from Tolerance Requirem
002,CH,EX,M,,Exempt from Tolerance Requirem
002,CR,EX,M,,Exempt from Tolerance Requirem
002,CS,EX,M,,Exempt from Tolerance Requirem
002,CZ,EX,M,,Exempt from Tolerance Requirem
002,GB,EX,M,,Exempt from Tolerance Requirem
002,NE,EX,M,,Exempt from Tolerance Requirem
002,PC,EX,M,,Exempt from Tolerance Requirem
002,SS,EX,M,,Exempt from Tolerance Requirem
002,ST,EX,M,,Exempt from Tolerance Requirem
002,YF,EX,M,,Exempt from Tolerance Requirem
011,BN,NT,M,,
011,CR,0.05,M,,
011,NE,25.0,M,,
011,OA,0.05,M,,
011,PC,15.0,M,,
011,RI,0.05,M,,
014,CR,0.1,M,AL,Action Level
014,NE,0.1,M,AL,Action Level
015,BB,NT,M,,
015,BZ,NT,M,,
015,CB,NT,M,,
015,CE,NT,M,,
015,CS,NT,M,,
015,SS,NT,M,,
015,ST,NT,M,,
015,YF,NT,M,,
020,BB,NT,M,,
020,BZ,NT,M,,
020,CB,NT,M,,
020,CE,NT,M,,
020,CS,NT,M,,
020,SS,NT,M,,
020,ST,NT,M,,
020,YF,NT,M,,
024,AP,0.50,M,,
024,BB,0.50,M,,
024,BN,0.20,M,,Regional Tolerance
024,BR,0.70,M,,
024,BZ,0.50,M,,
024,CB,NT,M,,
024,CE,0.70,M,,Regional Tolerance
024,CH,0.20,M,,
024,CR,0.75,M,,
024,CS,NT,M,,
024,CZ,0.20,M,,
024,FS,NA,M,,
024,GB,0.50,M,,
024,GJ,0.75,M,,Interim Tolerance
024,NE,0.20,M,,
024,PC,0.20,M,,
024,RI,NT,M,,
024,SS,0.50,M,,Regional Tolerance
024,ST,0.50,M,,
024,WM,0.75,M,,
024,YF,NT,M,,
026,BB,0.2,M,,
026,BZ,0.2,M,,
026,CB,0.05,M,,
026,CE,0.4,M,,Inadvertent/Negligible Residue
026,CS,0.05,M,,
026,SS,0.05,M,,Inadvertent/Negligible Residue
026,ST,0.05,M,,
028,AP,0.03,M,AL,Action Level
028,BB,0.05,M,AL,Action Level
028,BN,0.02,M,AL,Action Level
028,BR,0.03,M,AL,Action Level
028,BZ,0.05,M,AL,Action Level
028,CB,0.02,M,AL,Action Level
028,CE,0.03,M,AL,Action Level
028,CH,0.03,M,AL,Action Level
028,CR,0.1,M,AL,Action Level
028,CS,0.02,M,AL,Action Level
028,CZ,0.03,M,AL,Action Level
028,DF,NT,M,,
028,FS,0.3,M,AL,Action Level
028,GB,0.05,M,AL,Action Level
028,GC,0.05,M,AL,Action Level
028,GJ,0.05,M,AL,Action Level
028,GZ,0.05,M,AL,Action Level
028,NE,0.02,M,AL,Action Level
028,OA,0.02,M,AL,Action Level
028,PC,0.02,M,AL,Action Level
028,RI,0.02,M,AL,Action Level
028,SS,0.1,M,AL,Action Level
028,ST,0.05,M,AL,Action Level
028,TO,0.05,M,AL,Action Level
028,WM,0.1,M,AL,Action Level
028,YF,0.05,M,AL,Action Level
032,AP,0.1,M,,
032,BB,0.1,M,,
032,BN,0.1,M,,
032,BZ,0.1,M,,
032,CB,NT,M,,
032,CE,NT,M,,
032,CH,NT,M,,
032,CS,NT,M,,
032,CZ,NT,M,,
032,DF,NT,M,,
032,FS,2.0,M,,
032,GB,NT,M,,
032,GC,NT,M,,
032,GJ,0.05,M,,
032,GZ,NT,M,,
032,NE,0.1,M,,
032,OA,0.1,M,,Regional Tolerance
032,RI,NT,M,,
032,SS,NT,M,,
032,ST,0.1,M,,
032,TO,NT,M,,
032,WM,NT,M,,
032,YF,NT,M,,
034,AP,0.03,M,AL,Action Level
034,BB,0.05,M,AL,Action Level
034,BN,0.02,M,AL,Action Level
034,BR,0.03,M,AL,Action Level
034,BZ,0.05,M,AL,Action Level
034,CB,0.02,M,AL,Action Level
034,CE,0.03,M,AL,Action Level
034,CH,0.03,M,AL,Action Level
034,CS,0.02,M,AL,Action Level
034,CZ,0.03,M,AL,Action Level
034,DF,NT,M,,
034,FS,0.3,M,AL,Action Level
034,GB,0.05,M,AL,Action Level
034,GC,0.05,M,AL,Action Level
034,GJ,0.05,M,AL,Action Level
034,GZ,0.05,M,AL,Action Level
034,OA,0.02,M,AL,Action Level
034,PC,0.02,M,AL,Action Level
034,RI,0.02,M,AL,Action Level
034,SS,0.1,M,AL,Action Level
034,ST,0.05,M,AL,Action Level
034,TO,0.05,M,AL,Action Level
034,WM,0.1,M,AL,Action Level
034,YF,0.05,M,AL,Action Level
035,CB,NT,M,,
035,CS,NT,M,,
035,ST,NT,M,,
042,AP,1.5,M,,
042,BB,5.0,M,,Inadvertent/Negligible Residue
042,BN,NT,M,,
042,BZ,5.0,M,,Inadvertent/Negligible Residue
042,CB,NT,M,,
042,CE,NT,M,,
042,CH,2.0,M,,
042,CR,NT,M,,
042,CS,NT,M,,
042,CZ,2.0,M,,
042,DF,NT,M,,
042,FS,NA,M,,
042,GB,NT,M,,
042,GC,NT,M,,
042,GJ,NT,M,,
042,GZ,NT,M,,
042,NE,2.0,M,,
042,OA,NT,M,,
042,PC,2.0,M,,Import Tolerance
042,RI,NT,M,,
042,SS,NT,M,,
042,ST,NT,M,,
042,TO,NT,M,,
042,WM,NT,M,,
042,YF,NT,M,,
044,AP,0.01,M,AL,Action Level
044,BB,0.05,M,AL,Action Level
044,BN,NT,M,,
044,BR,0.01,M,AL,Action Level
044,BZ,0.05,M,AL,Action Level
044,CB,0.01,M,AL,Action Level
044,CE,0.05,M,AL,Action Level
044,CH,0.05,M,AL,Action Level
044,CR,0.01,M,AL,Action Level
044,CS,0.01,M,AL,Action Level
044,CZ,0.05,M,AL,Action Level
044,DF,NT,M,,
044,FS,0.3,M,AL,Action Level
044,GB,0.01,M,AL,Action Level
044,GC,0.01,M,AL,Action Level
044,GJ,0.05,M,AL,Action Level
044,GZ,0.01,M,AL,Action Level
044,NE,0.05,M,AL,Action Level
044,OA,0.01,M,AL,Action Level
044,PC,0.05,M,AL,Action Level
044,RI,0.03,M,AL,Action Level
044,SS,0.05,M,AL,Action Level
044,ST,0.05,M,AL,Action Level
044,TO,0.01,M,AL,Action Level
044,WM,0.05,M,AL,Action Level
044,YF,0.05,M,AL,Action Level
047,GB,3.0,M,,
047,NE,5.0,M,,
047,SS,2.0,M,,
050,AP,NT,M,,
050,BB,0.5,M,AL,Action Level
050,BN,NT,M,,
050,BZ,0.5,M,AL,Action Level
050,CB,0.5,M,,
050,CE,NT,M,,
050,CH,NT,M,,
050,CR,0.5,M,AL,Action Level
050,CS,0.5,M,,
050,CZ,NT,M,,
050,DF,0.3,M,AL,Action Level
050,FS,NA,M,,
050,GB,0.5,M,AL,Action Level
050,GC,0.5,M,AL,Action Level
050,GJ,0.5,M,AL,Action Level
050,GZ,0.5,M,AL,Action Level
050,OA,0.1,M,,
050,PC,NT,M,,
050,RI,0.1,M,,
050,SS,NT,M,,
050,ST,0.5,M,,
050,TO,NT,M,,
050,WM,NT,M,,
050,YF,0.5,M,AL,Action Level
052,AP,8,M,,
052,BB,8,M,,
052,BN,NT,M,,
052,BR,8,M,,
052,BZ,8,M,,
052,CB,2,M,,
052,CE,8,M,,
052,CH,8,M,,
052,CR,8,M,,
052,CS,2,M,,
052,CZ,8,M,,
052,DF,0.5,M,,
052,FS,NA,M,,
052,GB,8,M,,
052,GC,8,M,,
052,GJ,8,M,,
052,GZ,8,M,,
052,NE,8,M,,
052,OA,8,M,,
052,PC,8,M,,
052,RI,8,M,,
052,SS,8,M,,
052,ST,8,M,,
052,TO,8,M,,
052,WM,8,M,,
052,YF,8,M,,
055,BB,NT,,,
055,BN,NT,M,,
055,BZ,NT,,,
055,CE,NT,M,,
055,CH,NT,M,,
055,CZ,NT,M,,
055,DF,NT,M,,
055,GC,NT,M,,
055,GZ,NT,M,,
055,TO,NT,M,,
057,AP,NT,M,,
057,BB,NT,M,,
057,BN,NT,M,,
057,BR,NT,M,,
057,BZ,NT,M,,
057,CB,1.0,M,,
057,CE,NT,M,,
057,CH,NT,M,,
057,CS,1.0,M,,
057,CZ,NT,M,,
057,DF,NT,M,,
057,FS,NA,M,,
057,GC,NT,M,,
057,GJ,NT,M,,
057,GZ,NT,M,,
057,OA,1.0,M,,
057,PC,NT,M,,
057,RI,1.0,M,,
057,SS,NT,M,,
057,ST,NT,M,,
057,TO,NT,M,,
057,WM,NT,M,,
057,YF,0.1,M,,
058,AP,5,M,,All Food/Feed Commodities Tole
058,BB,5,M,,Food/Feed Tolerance unless cov
058,BN,5,M,,Food/Feed Tolerance unless cov
058,BZ,5,M,,Food/Feed Tolerance unless cov
058,CB,5,M,,All Food/Feed Commodities Tole
058,CE,5,M,,Food/Feed Tolerance unless cov
058,CH,5,M,,Food/Feed Tolerance unless cov
058,CR,5,M,,Food/Feed Tolerance unless cov
058,CS,5,M,,All Food/Feed Commodities Tole
058,CZ,5,M,,Food/Feed Tolerance unless cov
058,FS,5,M,,Food/Feed Tolerance unless cov
058,GB,5,M,,Food/Feed Tolerance unless cov
058,GJ,5,M,,Food/Feed Tolerance unless cov
058,NE,5,M,,Food/Feed Tolerance unless cov
058,OA,5,M,,All Food/Feed Commodities Tole
058,RI,5,M,,All Food/Feed Commodities Tole
058,SS,5,M,,Food/Feed Tolerance unless cov
058,ST,5,M,,All Food/Feed Commodities Tole
058,TO,5,M,,All Food/Feed Commodities Tole
058,WM,5,M,,All Food/Feed Commodities Tole
058,YF,5,M,,Food/Feed Tolerance unless cov
065,AP,NT,M,,
065,BB,NT,M,,
065,BN,NT,M,,
065,BR,NT,M,,
065,BZ,NT,M,,
065,CB,NT,M,,
065,CE,NT,M,,
065,CH,NT,M,,
065,CS,NT,M,,
065,CZ,NT,M,,
065,DF,NT,M,,
065,FS,NA,M,,
065,GC,NT,M,,
065,GJ,NT,M,,
065,GZ,NT,M,,
065,PC,NT,M,,
065,SS,NT,M,,
065,ST,NT,M,,
065,TO,NT,M,,
065,WM,NT,M,,
065,YF,NT,M,,
066,BB,NT,M,,
066,BZ,NT,M,,
066,CB,NT,M,,
066,CE,NT,M,,
066,CS,NT,M,,
066,SS,NT,M,,
066,ST,NT,M,,
066,YF,NT,M,,
069,AP,NT,M,,
069,BB,NT,M,,
069,BN,NT,M,,
069,BR,NT,M,,
069,BZ,NT,M,,
069,CB,NT,M,,
069,CE,NT,M,,
069,CH,NT,M,,
069,CS,NT,M,,
069,CZ,NT,M,,
069,DF,NT,M,,
069,FS,NA,M,,
069,GB,NT,M,,
069,GC,NT,M,,
069,GJ,NT,M,,
069,GZ,NT,M,,
069,PC,NT,M,,
069,SS,NT,M,,
069,ST,NT,M,,
069,TO,NT,M,,
069,WM,NT,M,,
069,YF,NT,M,,
070,AP,8,M,,Post-harvest Application
070,BB,8,M,,Post-harvest Application
070,BN,EX3,M,,Exempt from Tolerance per 40 C
070,BR,EX3,M,,Exempt from Tolerance per 40 C
070,BZ,8,M,,Post-harvest Application
070,CB,EX3,M,,Exempt from Tolerance per 40 C
070,CE,EX3,M,,Exempt from Tolerance per 40 C
070,CH,8,M,,Post-harvest Application
070,CR,EX3,M,,Exempt from Tolerance per 40 C
070,CS,EX3,M,,Exempt from Tolerance per 40 C
070,CZ,8,M,,Post-harvest Application
070,DF,0.25,M,,For milk fat
070,FS,EX3,M,,Exempt from Tolerance per 40 C
070,GB,8,M,,Post-harvest Application
070,GC,8,M,,Post-harvest Application
070,GJ,8,M,,Post-harvest Application
070,GZ,8,M,,Post-harvest Application
070,NE,8,M,,
070,OA,8,M,,Post-harvest Application
070,PC,8,M,,Post-harvest Application
070,RI,20,M,,Post-harvest Application
070,SS,EX3,M,,Exempt from Tolerance per 40 C
070,ST,EX3,M,,Exempt from Tolerance per 40 C
070,TO,8,M,,Post-harvest Application
070,WM,EX3,M,,Exempt from Tolerance per 40 C
075,BB,1.0,M,,Food Handling Establishment To
075,BN,1.0,M,,Food Handling Establishment To
075,BZ,1.0,M,,Food Handling Establishment To
075,CH,1.0,M,,Food Handling Establishment To
075,CZ,1.0,M,,Food Handling Establishment To
075,OA,1.0,M,,Post-harvest Application
075,RI,3.0,M,,Post-harvest Application
083,AP,25,M,,Post-harvest Application
083,CR,20,M,,Post-harvest Application
083,FS,NA,M,,
083,GJ,NT,M,,
083,NE,5,M,,Post-harvest Application
083,TO,10,M,,Post-harvest Application
083,WM,NT,M,,
102,AP,12,M,,
102,BB,3.0,M,,
102,BN,5.0,M,,
102,BR,10,M,,
102,BZ,3.0,M,,
102,CB,0.1,M,,
102,CE,3.0,M,,
102,CH,10,M,,
102,CR,2.0,M,,
102,CS,0.1,M,,
102,CZ,10,M,,
102,DF,1.0,M,,
102,FS,NA,M,,
102,GB,10,M,,
102,GC,10,M,,
102,GJ,10,M,,
102,GZ,10,M,,
102,NE,10,M,,
102,OA,NT,M,,
102,PC,10,M,,
102,RI,15,M,,
102,SS,3.0,M,,
102,ST,4.0,M,,
102,TO,5.0,M,,
102,WM,3.0,M,,
102,YF,0.5,M,,
103,BB,NT,M,,
103,BZ,NT,M,,
103,CB,NT,M,,
103,CE,NT,M,,
103,CS,NT,M,,
103,SS,NT,M,,
103,ST,NT,M,,
103,YF,NT,M,,
104,AP,5.0,M,,
104,BB,NT,M,,
104,BZ,NT,M,,
104,CB,NT,M,,
104,CE,NT,M,,
104,CS,NT,M,,
104,GJ,NT,M,,
104,NE,5.0,M,,
104,SS,NT,M,,
104,ST,NT,M,,
104,WM,NT,M,,
104,YF,NT,M,,
105,BB,NT,M,,
105,BZ,NT,M,,
105,CB,NT,M,,
105,CE,NT,M,,
105,CS,NT,M,,
105,SS,NT,M,,
105,ST,NT,M,,
105,YF,NT,M,,
107,AP,NT,M,,
107,BB,NT,M,,
107,BN,NT,M,,
107,BR,NT,M,,
107,BZ,NT,M,,
107,CB,NT,M,,
107,CE,NT,M,,
107,CH,NT,M,,
107,CS,NT,M,,
107,CZ,NT,M,,
107,DF,NT,M,,
107,FS,NA,M,,
107,GC,NT,M,,
107,GJ,NT,M,,
107,GZ,NT,M,,
107,PC,NT,M,,
107,SS,NT,M,,
107,ST,NT,M,,
107,TO,NT,M,,
107,WM,NT,M,,
107,YF,NT,M,,
108,AP,NT,M,,
108,BB,NT,M,,
108,BN,NT,M,,
108,BR,NT,M,,
108,BZ,NT,M,,
108,CB,NT,M,,
108,CE,NT,M,,
108,CH,NT,M,,
108,CS,NT,M,,
108,CZ,NT,M,,
108,DF,NT,M,,
108,FS,NA,M,,
108,GC,NT,M,,
108,GJ,NT,M,,
108,GZ,NT,M,,
108,PC,NT,M,,
108,SS,NT,M,,
108,ST,NT,M,,
108,TO,NT,M,,
108,WM,NT,M,,
108,YF,NT,M,,
114,AP,NT,M,,
114,BB,NT,M,,
114,BN,NT,M,,
114,BR,NT,M,,
114,BZ,NT,M,,
114,CB,NT,M,,
114,CE,NT,M,,
114,CH,NT,M,,
114,CS,NT,M,,
114,CZ,NT,M,,
114,DF,0.30,M,,
114,FS,NA,M,,
114,GB,NT,M,,
114,GC,NT,M,,
114,GJ,NT,M,,
114,GZ,NT,M,,
114,NE,NT,M,,
114,PC,NT,M,,
114,SS,NT,M,,
114,ST,NT,M,,
114,TO,NT,M,,
114,WM,NT,M,,
114,YF,NT,M,,
117,BB,NT,M,,
117,BN,NT,M,,
117,BR,0.75,M,,Interim Tolerance
117,BZ,NT,M,,
117,CB,NT,M,,
117,CE,NT,M,,
117,CH,NT,M,,
117,CS,NT,M,,
117,CZ,NT,M,,
117,DF,NT,M,,
117,GC,0.75,M,,Interim Tolerance
117,GZ,0.75,M,,Interim Tolerance
117,PC,NT,M,,
117,SS,NT,M,,
117,ST,NT,M,,
117,TO,NT,M,,
117,YF,NT,M,,
124,AP,NT,M,,
124,BB,NT,M,,
124,BR,NT,M,,
124,BZ,NT,M,,
124,CB,NT,M,,
124,CE,NT,M,,
124,CS,NT,M,,
124,DF,NT,M,,
124,FS,NA,M,,
124,GC,NT,M,,
124,GZ,NT,M,,
124,PC,NT,M,,
124,SS,NT,M,,
124,ST,NT,M,,
124,TO,NT,M,,
124,WM,NT,M,,
124,YF,NT,M,,
125,AP,10.0,M,,
125,BB,NT,M,,
125,BN,NT,M,,
125,BR,NT,M,,
125,BZ,NT,M,,
125,CB,NT,M,,
125,CE,NT,M,,
125,CH,NT,M,,
125,CS,NT,M,,
125,CZ,NT,M,,
125,DF,0.01,M,,
125,FS,NA,M,,
125,GC,NT,M,,
125,GJ,NT,M,,
125,GZ,NT,M,,
125,PC,NT,M,,
125,SS,NT,M,,
125,ST,NT,M,,
125,TO,NT,M,,
125,WM,NT,M,,
125,YF,NT,M,,
126,AP,5.0,M,,Import Tolerance
126,NE,NT,M,,
126,PC,NT,M,,
126,WM,3.0,M,,Import Tolerance
129,AP,NT,M,,
129,BB,NT,M,,
129,BN,NT,M,,
129,BR,NT,M,,
129,BZ,NT,M,,
129,CB,0.25,M,,
129,CE,0.5,M,,Regional Tolerance
129,CH,NT,M,,
129,CR,1.0,M,,
129,CS,0.25,M,,
129,CZ,NT,M,,
129,DF,0.05,M,,
129,FS,NA,M,,
129,GC,NT,M,,
129,GJ,NT,M,,
129,GZ,NT,M,,
129,PC,NT,M,,
129,SS,NT,M,,
129,ST,NT,M,,
129,TO,NT,M,,
129,WM,NT,M,,
129,YF,1.0,M,,
130,AP,NT,M,,
130,CB,NT,M,,
130,CS,NT,M,,
130,FS,NA,M,,
130,GJ,NT,M,,
130,ST,NT,M,,
130,WM,NT,M,,
134,AP,NT,M,,
134,BB,NT,M,,
134,BN,NT,M,,
134,BR,5.0,M,,
134,BZ,NT,M,,
134,CB,0.05,M,,
134,CE,NT,M,,
134,CH,NT,M,,
134,CS,0.05,M,,
134,CZ,NT,M,,
134,DF,NT,M,,
134,FS,NA,M,,
134,GB,2.0,M,,Inadvertent/Negligible Residue
134,GC,2.0,M,,Inadvertent/Negligible Residue
134,GJ,NT,M,,
134,GZ,2.0,M,,Inadvertent/Negligible Residue
134,PC,NT,M,,
134,SS,1.0,M,,Inadvertent/Negligible Residue
134,ST,2.0,M,,
134,TO,1.0,M,,
134,WM,1.0,M,,
134,YF,2.0,M,,Inadvertent/Negligible Residue
143,AP,0.01,M,AL,Action Level
143,BB,0.05,M,AL,Action Level
143,BN,NT,M,,
143,BR,0.01,M,AL,Action Level
143,BZ,0.05,M,AL,Action Level
143,CB,0.01,M,AL,Action Level
143,CE,0.05,M,AL,Action Level
143,CH,0.05,M,AL,Action Level
143,CS,0.01,M,AL,Action Level
143,CZ,0.05,M,AL,Action Level
143,DF,NT,M,,
143,FS,0.3,M,AL,Action Level
143,GB,0.01,M,AL,Action Level
143,GC,0.01,M,AL,Action Level
143,GJ,0.05,M,AL,Action Level
143,GZ,0.01,M,AL,Action Level
143,OA,0.01,M,AL,Action Level
143,PC,0.05,M,AL,Action Level
143,RI,0.03,M,AL,Action Level
143,SS,0.05,M,AL,Action Level
143,ST,0.05,M,AL,Action Level
143,TO,0.01,M,AL,Action Level
143,WM,0.05,M,AL,Action Level
143,YF,0.05,M,AL,Action Level
144,AP,NT,M,,
144,BB,NT,M,,
144,BN,NT,M,,
144,BR,NT,M,,
144,BZ,NT,M,,
144,CB,NT,M,,
144,CE,15,M,,
144,CH,20,M,,
144,CR,10,M,,Interim Tolerance
144,CS,NT,M,,
144,CZ,20,M,,
144,DF,NT,M,,
144,FS,NA,M,,
144,GB,20,M,,
144,GC,20,M,,
144,GJ,10,M,,
144,GZ,20,M,,
144,NE,20,M,,
144,PC,20,M,,
144,SS,NT,M,,
144,ST,NT,M,,
144,TO,5,M,,
144,WM,NT,M,,
144,YF,NT,M,,
147,BB,NT,M,,
147,BR,NT,M,,
147,BZ,NT,M,,
147,CB,NT,M,,
147,CE,NT,M,,
147,CS,NT,M,,
147,DF,NT,M,,
147,GC,NT,M,,
147,GZ,NT,M,,
147,PC,NT,M,,
147,SS,NT,M,,
147,ST,NT,M,,
147,TO,NT,M,,
147,YF,NT,M,,
148,AP,NT,M,,
148,BB,NT,M,,
148,BN,NT,M,,
148,BR,NT,M,,
148,BZ,NT,M,,
148,CB,0.05,M,,
148,CE,NT,M,,
148,CH,NT,M,,
148,CS,0.05,M,,
148,CZ,NT,M,,
148,DF,NT,M,,
148,FS,NA,M,,
148,GB,0.05,M,,
148,GC,0.05,M,,
148,GJ,NT,M,,
148,GZ,0.05,M,,
148,PC,NT,M,,
148,SS,NT,M,,
148,ST,NT,M,,
148,TO,NT,M,,
148,WM,NT,M,,
148,YF,0.05,M,,
149,AP,0.20,M,,
149,BB,0.20,M,,
149,BN,NT,M,,
149,BZ,0.20,M,,
149,CB,0.25,M,,
149,CE,NT,M,,
149,CH,NT,M,,
149,CS,0.25,M,,
149,CZ,NT,M,,
149,DF,0.03,M,,
149,FS,NA,M,,
149,GC,NT,M,,
149,GJ,0.20,M,,
149,GZ,NT,M,,
149,NE,0.20,M,,
149,SS,NT,M,,
149,ST,0.25,M,,
149,TO,NT,M,,
149,WM,NT,M,,
149,YF,NT,M,,
151,AP,NT,M,,
151,BB,NT,M,,
151,BN,NT,M,,
151,BR,0.05,M,,
151,BZ,NT,M,,
151,CB,NT,M,,
151,CE,0.05,M,,
151,CH,0.05,M,,
151,CR,1.0,M,,
151,CS,NT,M,,
151,CZ,0.05,M,,
151,DF,NT,M,,
151,FS,NA,M,,
151,GB,0.05,M,,
151,GC,0.05,M,,
151,GJ,0.05,M,,
151,GZ,0.05,M,,
151,NE,0.05,M,,
151,OA,NT,M,,
151,PC,0.05,M,,
151,RI,NT,M,,
151,SS,0.05,M,,
151,ST,NT,M,,
151,TO,0.05,M,,
151,WM,0.05,M,,
151,YF,0.05,M,,
152,AP,0.3,M,,
152,BB,0.2,M,,
152,BN,NT,M,,
152,BR,NT,M,,
152,BZ,0.2,M,,
152,CB,NT,M,,
152,CE,NT,M,,
152,CH,NT,M,,
152,CS,NT,M,,
152,CZ,NT,M,,
152,DF,NT,M,,
152,FS,NA,M,,
152,GC,NT,M,,
152,GJ,NT,M,,
152,GZ,NT,M,,
152,NE,0.2,M,,
152,PC,0.2,M,,
152,SS,NT,M,,
152,ST,0.1,M,,
152,TO,NT,M,,
152,WM,1.0,M,,
152,YF,NT,M,,
153,AP,NT,M,,
153,BB,NT,M,,
153,BN,NT,M,,
153,BZ,NT,M,,
153,CB,NT,M,,
153,CE,NT,M,,
153,CH,NT,M,,
153,CS,NT,M,,
153,CZ,NT,M,,
153,FS,NA,M,,
153,GJ,NT,M,,
153,SS,NT,M,,
153,ST,NT,M,,
153,WM,NT,M,,
153,YF,NT,M,,
155,BB,NT,M,,
155,BZ,NT,M,,
155,CB,0.04,M,,
155,CE,NT,M,,
155,CS,0.04,M,,
155,SS,NT,M,,
155,ST,NT,M,,
156,BB,NT,M,,
156,BZ,NT,M,,
156,CB,0.25,M,,
156,CE,NT,M,,
156,CS,0.25,M,,
156,PC,NT,M,,
156,SS,NT,M,,
156,ST,NT,M,,
156,YF,NT,M,,
157,AP,5.0,M,,Post-harvest Application
157,BB,NT,M,,
157,BN,3.0,M,,Post-harvest Application
157,BR,NT,M,,
157,BZ,NT,M,,
157,CB,0.01,M,,
157,CE,NT,M,,
157,CH,NT,M,,
157,CR,10.0,M,,Post-harvest Application
157,CS,0.01,M,,
157,CZ,NT,M,,
157,DF,0.1,M,,
157,GC,NT,M,,
157,GJ,NT,M,,
157,GZ,NT,M,,
157,NE,NT,M,,
157,PC,NT,M,,
157,SS,NT,M,,
157,ST,5.0,M,,Post-harvest Application
157,TO,NT,M,,
157,WM,NT,M,,
157,YF,0.1,M,,
158,BB,NT,M,,
158,BZ,NT,M,,
158,CB,NT,M,,
158,CE,NT,M,,
158,CS,NT,M,,
158,SS,NT,M,,
158,ST,NT,M,,
158,YF,NT,M,,
159,AP,1,M,,
159,BB,6,M,,
159,BN,NT,M,,
159,BR,3,M,,
159,BZ,6,M,,
159,CB,0.1,M,,
159,CE,3,M,,
159,CH,NT,M,,
159,CR,0.2,M,,
159,CS,0.1,M,,
159,CZ,NT,M,,
159,DF,NT,M,,
159,FS,NA,M,,
159,GB,2,M,,
159,GC,2,M,,
159,GJ,5,M,,Interim Tolerance
159,GZ,2,M,,
159,NE,5,M,,
159,OA,1,M,,
159,PC,5,M,,
159,RI,NT,M,,
159,SS,0.2,M,,
159,ST,NT,M,,
159,TO,1,M,,
159,WM,0.2,M,,
159,YF,2,M,,
160,AP,0.01,M,,
160,BB,0.1,M,,Food Handling Establishment To
160,BN,0.1,M,,
160,BR,1.0,M,,
160,BZ,0.1,M,,Food Handling Establishment To
160,CB,0.05,M,,
160,CE,0.1,M,,Food Handling Establishment To
160,CH,1.0,M,,
160,CR,0.1,M,,Food Handling Establishment To
160,CS,0.05,M,,
160,CZ,1.0,M,,
160,DF,0.01,M,,
160,FS,0.1,M,,Food Handling Establishment To
160,GB,0.05,M,,
160,GC,0.05,M,,
160,GJ,0.01,M,,Regional Tolerance
160,GZ,0.05,M,,
160,NE,0.05,M,,
160,OA,0.1,M,,Food Handling Establishment To
160,PC,0.05,M,,
160,RI,0.1,M,,Food Handling Establishment To
160,SS,0.1,M,,Food Handling Establishment To
160,ST,0.2,M,,
160,TO,0.1,M,,Food Handling Establishment To
160,WM,0.1,M,,Food Handling Establishment To
160,YF,0.3,M,,
161,BR,NT,M,,
161,PC,NT,M,,
163,BB,NT,M,,
163,BR,NT,M,,
163,BZ,NT,M,,
163,CB,NT,M,,
163,CE,NT,M,,
163,CS,NT,M,,
163,DF,NT,M,,
163,GC,NT,M,,
163,GZ,NT,M,,
163,PC,NT,M,,
163,SS,NT,M,,
163,ST,NT,M,,
163,TO,NT,M,,
163,YF,NT,M,,
164,AP,NT,M,,
164,BB,1.0,M,,
164,BZ,1.0,M,,
164,CE,15,M,,
164,PC,0.5,M,,
164,SS,5.0,M,,
164,ST,NT,M,,
164,WM,5.0,M,,
164,YF,0.2,M,,
165,AP,10,M,,
165,BB,10,M,,
165,BN,NT,M,,
165,BR,NT,M,,
165,BZ,10,M,,
165,CB,NT,M,,
165,CE,NT,M,,
165,CH,10,M,,
165,CR,NT,M,,
165,CS,NT,M,,
165,CZ,10,M,,
165,FS,NA,M,,
165,GB,NT,M,,
165,GJ,10,M,,
165,NE,5,M,,
165,OA,NT,M,,
165,PC,10,M,,
165,RI,NT,M,,
165,SS,NT,M,,
165,ST,NT,M,,
165,WM,NT,M,,
165,YF,NT,M,,
166,AP,10.0,M,,Import Tolerance
166,BB,NT,M,,
